Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
3/25/2021 4:22,57F,57F,100%,WNW,6mph,0mph,29.91in,0.0in,Fog
3/25/2021 4:31,57F,57F,100%,WNW,8mph,0mph,29.92in,0.0in,Fog
3/25/2021 4:42,57F,57F,100%,NW,7mph,0mph,29.92in,0.0in,Cloudy
3/25/2021 4:54,57F,57F,100%,NW,5mph,0mph,29.92in,0.0in,Cloudy
3/25/2021 5:06,57F,57F,100%,WNW,5mph,0mph,29.93in,0.0in,Fog
3/25/2021 5:17,57F,57F,100%,W,3mph,0mph,29.93in,0.0in,Fog
3/25/2021 5:29,57F,57F,100%,WNW,6mph,0mph,29.94in,0.0in,Fog
3/25/2021 5:45,57F,57F,100%,CALM,0mph,0mph,29.95in,0.0in,Fog
3/25/2021 5:54,57F,57F,100%,W,5mph,0mph,29.95in,0.0in,Fog
3/25/2021 6:04,57F,57F,100%,WSW,6mph,0mph,29.97in,0.0in,Fog
3/25/2021 6:13,57F,57F,100%,WSW,3mph,0mph,29.97in,0.0in,Fog
3/25/2021 6:25,57F,57F,100%,WSW,3mph,0mph,29.97in,0.0in,Fog
3/25/2021 6:38,57F,57F,100%,W,5mph,0mph,29.99in,0.0in,Cloudy
3/25/2021 6:50,57F,57F,100%,W,3mph,0mph,29.99in,0.0in,Fog
3/25/2021 6:54,57F,57F,100%,SW,3mph,0mph,29.99in,0.0in,Fog
3/25/2021 7:16,57F,57F,100%,WSW,3mph,0mph,30.00in,0.0in,Cloudy
3/25/2021 7:54,58F,58F,100%,CALM,0mph,0mph,29.99in,0.0in,Cloudy
3/25/2021 8:54,58F,58F,100%,W,6mph,0mph,30.03in,0.0in,Cloudy
3/25/2021 9:54,60F,57F,90%,WNW,5mph,0mph,30.03in,0.0in,Cloudy
3/25/2021 10:54,61F,58F,90%,SSW,3mph,0mph,30.03in,0.0in,Cloudy
3/25/2021 11:54,61F,58F,90%,SSW,7mph,0mph,30.02in,0.0in,Cloudy
3/25/2021 12:54,61F,57F,87%,SW,8mph,0mph,30.02in,0.0in,Cloudy
3/25/2021 13:54,61F,57F,87%,SSW,8mph,0mph,30.03in,0.0in,Cloudy
3/25/2021 14:26,62F,57F,84%,W,8mph,0mph,30.01in,0.0in,Cloudy
3/25/2021 14:54,63F,57F,81%,W,5mph,0mph,29.99in,0.0in,Mostly Cloudy
3/25/2021 15:54,65F,58F,78%,W,5mph,0mph,29.99in,0.0in,Partly Cloudy
3/25/2021 16:54,61F,55F,81%,SSE,7mph,0mph,29.98in,0.0in,Fair
3/25/2021 17:54,56F,54F,93%,ESE,6mph,0mph,29.98in,0.0in,Fair
3/25/2021 18:54,54F,52F,93%,S,5mph,0mph,29.97in,0.0in,Fair
3/25/2021 19:22,52F,50F,93%,S,9mph,0mph,29.96in,0.0in,Partly Cloudy
3/25/2021 19:31,51F,50F,96%,SSE,9mph,0mph,29.95in,0.0in,Mostly Cloudy
3/25/2021 19:54,50F,50F,100%,S,3mph,0mph,29.95in,0.0in,Fog
3/25/2021 20:02,50F,50F,100%,S,5mph,0mph,29.96in,0.0in,Cloudy
3/25/2021 20:54,51F,50F,96%,ESE,6mph,0mph,29.94in,0.0in,Fog
3/25/2021 20:59,50F,50F,100%,SE,6mph,0mph,29.94in,0.0in,Fog
3/25/2021 21:09,51F,51F,100%,SSE,5mph,0mph,29.95in,0.0in,Fog
3/25/2021 21:37,51F,51F,100%,SSE,5mph,0mph,29.96in,0.0in,Light Rain
3/25/2021 21:47,52F,52F,100%,S,6mph,0mph,29.95in,0.0in,Light Rain
3/25/2021 21:54,52F,52F,100%,SSE,7mph,0mph,29.95in,0.0in,Fog
3/25/2021 22:01,52F,52F,100%,S,6mph,0mph,29.94in,0.0in,Cloudy
3/25/2021 22:25,53F,53F,100%,SSE,7mph,0mph,29.93in,0.0in,Mostly Cloudy
3/25/2021 22:54,52F,52F,100%,SSE,7mph,0mph,29.91in,0.0in,Mostly Cloudy
3/25/2021 23:54,54F,53F,97%,S,7mph,0mph,29.90in,0.0in,Partly Cloudy
3/26/2021 0:54,55F,54F,96%,S,10mph,0mph,29.88in,0.0in,N/A
3/26/2021 1:54,56F,54F,93%,S,10mph,0mph,29.85in,0.0in,Partly Cloudy
3/26/2021 2:54,57F,56F,96%,S,12mph,0mph,29.82in,0.0in,Fair
3/26/2021 3:38,58F,57F,97%,S,13mph,21mph,29.77in,0.0in,Fair
3/26/2021 3:54,58F,57F,97%,SSW,13mph,23mph,29.79in,0.0in,Mostly Cloudy
3/26/2021 4:19,57F,57F,100%,S,13mph,23mph,29.77in,0.0in,Cloudy
3/26/2021 4:54,59F,58F,96%,S,12mph,21mph,29.77in,0.0in,Partly Cloudy
3/26/2021 5:47,57F,56F,96%,SSE,13mph,23mph,29.75in,0.0in,Light Rain
3/26/2021 5:54,57F,55F,93%,S,12mph,0mph,29.74in,0.0in,Light Rain
3/26/2021 6:06,56F,55F,97%,S,9mph,0mph,29.76in,0.0in,Cloudy
3/26/2021 6:50,55F,55F,100%,S,9mph,20mph,29.74in,0.0in,Cloudy
3/26/2021 6:54,56F,55F,97%,S,8mph,20mph,29.74in,0.0in,Cloudy
3/26/2021 7:23,56F,56F,100%,S,7mph,0mph,29.73in,0.0in,Partly Cloudy
3/26/2021 7:54,58F,57F,97%,SSW,8mph,0mph,29.74in,0.0in,Fair
3/26/2021 8:10,59F,58F,96%,SSW,10mph,0mph,29.73in,0.0in,Fair
3/26/2021 8:54,63F,60F,90%,SSW,14mph,24mph,29.73in,0.0in,Partly Cloudy
3/26/2021 9:04,63F,60F,90%,SSW,14mph,21mph,29.72in,0.0in,Mostly Cloudy
3/26/2021 9:54,66F,61F,84%,SSW,14mph,24mph,29.70in,0.0in,Mostly Cloudy
3/26/2021 10:54,69F,62F,78%,SSW,15mph,23mph,29.69in,0.0in,Cloudy
3/26/2021 11:54,75F,64F,69%,SW,24mph,41mph,29.65in,0.0in,Mostly Cloudy / Windy
3/26/2021 12:27,77F,64F,64%,SW,26mph,49mph,29.65in,0.0in,Partly Cloudy / Windy
3/26/2021 12:54,77F,63F,62%,WSW,21mph,35mph,29.64in,0.0in,Mostly Cloudy / Windy
3/26/2021 13:54,79F,59F,50%,WSW,22mph,43mph,29.62in,0.0in,Fair / Windy
3/26/2021 14:54,82F,52F,35%,WSW,20mph,39mph,29.62in,0.0in,Fair
3/26/2021 15:54,83F,48F,29%,WSW,24mph,39mph,29.62in,0.0in,Fair / Windy
3/26/2021 16:54,83F,39F,21%,W,24mph,39mph,29.64in,0.0in,Fair / Windy
3/26/2021 17:54,79F,40F,25%,W,29mph,47mph,29.69in,0.0in,N/A
3/26/2021 18:54,74F,43F,33%,WNW,28mph,40mph,29.76in,0.0in,Fair / Windy
3/26/2021 19:54,70F,42F,36%,WNW,24mph,36mph,29.80in,0.0in,Fair / Windy
3/26/2021 20:54,66F,43F,43%,WNW,22mph,31mph,29.86in,0.0in,Fair / Windy
3/26/2021 21:54,64F,43F,46%,WNW,25mph,32mph,29.90in,0.0in,Fair / Windy
3/26/2021 22:54,62F,42F,48%,WNW,18mph,32mph,29.92in,0.0in,Fair
3/26/2021 23:54,59F,42F,53%,NW,14mph,25mph,29.94in,0.0in,Fair
3/27/2021 0:54,57F,42F,57%,NW,12mph,0mph,29.96in,0.0in,Fair
3/27/2021 1:54,56F,41F,57%,NW,15mph,25mph,29.97in,0.0in,Fair
3/27/2021 2:54,55F,41F,59%,NW,16mph,25mph,29.98in,0.0in,Fair
3/27/2021 3:54,53F,41F,64%,NW,13mph,0mph,30.00in,0.0in,Fair
3/27/2021 4:54,51F,41F,68%,NW,9mph,0mph,30.00in,0.0in,Fair
3/27/2021 5:54,49F,40F,71%,WNW,5mph,0mph,30.03in,0.0in,Fair
3/27/2021 6:54,49F,40F,71%,W,5mph,0mph,30.07in,0.0in,Fair
3/27/2021 7:54,50F,41F,71%,SW,6mph,0mph,30.11in,0.0in,Fair
3/27/2021 8:54,56F,42F,60%,CALM,0mph,0mph,30.11in,0.0in,Fair
3/27/2021 9:54,60F,42F,51%,WNW,3mph,0mph,30.12in,0.0in,Fair
3/27/2021 10:54,64F,43F,46%,NNW,7mph,0mph,30.11in,0.0in,Fair
3/27/2021 11:54,65F,42F,43%,VAR,3mph,0mph,30.09in,0.0in,Fair
3/27/2021 12:54,63F,43F,48%,SSW,10mph,0mph,30.10in,0.0in,Fair
3/27/2021 13:54,64F,44F,48%,S,12mph,21mph,30.07in,0.0in,Fair
3/27/2021 14:54,63F,43F,48%,S,13mph,0mph,30.06in,0.0in,Fair
3/27/2021 15:54,63F,43F,48%,S,12mph,0mph,30.04in,0.0in,Fair
3/27/2021 16:54,62F,43F,50%,SSE,10mph,0mph,30.03in,0.0in,Fair
3/27/2021 17:54,58F,42F,56%,S,13mph,0mph,30.04in,0.0in,N/A
3/27/2021 18:54,57F,41F,55%,SSW,12mph,20mph,30.06in,0.0in,Fair
3/27/2021 19:54,56F,41F,57%,SSW,10mph,0mph,30.06in,0.0in,Fair
3/27/2021 20:54,55F,43F,64%,S,12mph,0mph,30.05in,0.0in,Fair
3/27/2021 21:54,55F,41F,59%,S,7mph,0mph,30.04in,0.0in,Mostly Cloudy
3/27/2021 22:54,55F,43F,64%,S,6mph,0mph,30.05in,0.0in,Fair
3/27/2021 23:54,54F,44F,69%,S,7mph,0mph,30.04in,0.0in,Cloudy
3/28/2021 0:54,54F,44F,69%,S,6mph,0mph,30.01in,0.0in,N/A
3/28/2021 1:54,51F,45F,80%,SE,7mph,0mph,29.97in,0.0in,Partly Cloudy
3/28/2021 2:54,51F,47F,86%,ESE,7mph,0mph,29.96in,0.0in,Cloudy
3/28/2021 3:54,53F,48F,83%,SE,10mph,0mph,29.93in,0.0in,Cloudy
3/28/2021 4:54,54F,49F,83%,ESE,9mph,0mph,29.89in,0.0in,Cloudy
3/28/2021 5:07,54F,48F,80%,SE,8mph,0mph,29.89in,0.0in,Cloudy
3/28/2021 5:54,55F,46F,72%,SE,12mph,22mph,29.87in,0.0in,Cloudy
3/28/2021 6:54,55F,50F,83%,SE,10mph,22mph,29.85in,0.0in,Cloudy
3/28/2021 7:19,55F,49F,80%,SE,12mph,0mph,29.83in,0.0in,Light Rain
3/28/2021 7:54,55F,50F,83%,SSE,14mph,23mph,29.82in,0.0in,Cloudy
3/28/2021 8:22,55F,51F,86%,SSE,13mph,22mph,29.81in,0.0in,Cloudy
3/28/2021 8:54,55F,52F,89%,S,10mph,20mph,29.82in,0.0in,Cloudy
3/28/2021 9:27,54F,53F,97%,S,9mph,0mph,29.80in,0.0in,Fog
3/28/2021 9:35,54F,53F,97%,S,10mph,0mph,29.79in,0.0in,Fog
3/28/2021 9:45,54F,53F,97%,SSW,8mph,0mph,29.80in,0.0in,Fog
3/28/2021 9:54,53F,53F,100%,S,7mph,0mph,29.79in,0.0in,Fog
3/28/2021 10:31,54F,54F,100%,SSW,9mph,0mph,29.79in,0.1in,Rain
3/28/2021 10:40,54F,54F,100%,SSE,8mph,0mph,29.76in,0.1in,Heavy Rain
3/28/2021 10:54,55F,54F,96%,SE,7mph,0mph,29.72in,0.2in,Light Rain
3/28/2021 11:21,54F,54F,100%,S,9mph,0mph,29.73in,0.0in,Heavy Rain
3/28/2021 11:30,54F,54F,100%,S,10mph,0mph,29.72in,0.1in,Light Rain
3/28/2021 11:54,54F,54F,100%,SSE,12mph,0mph,29.68in,0.1in,Cloudy
3/28/2021 12:02,54F,54F,100%,S,10mph,0mph,29.67in,0.0in,Cloudy
3/28/2021 12:54,58F,57F,97%,S,10mph,0mph,29.62in,0.0in,Cloudy
3/28/2021 13:49,61F,59F,94%,S,20mph,28mph,29.59in,0.0in,Cloudy
3/28/2021 13:54,61F,59F,93%,SSW,17mph,28mph,29.59in,0.0in,Cloudy
3/28/2021 14:10,59F,57F,93%,S,14mph,25mph,29.57in,0.0in,Cloudy
3/28/2021 14:54,60F,58F,93%,SSW,13mph,22mph,29.54in,0.0in,Cloudy
3/28/2021 15:19,61F,58F,90%,S,12mph,0mph,29.52in,0.0in,Mostly Cloudy
3/28/2021 15:35,61F,58F,90%,S,10mph,0mph,29.49in,0.0in,Partly Cloudy
3/28/2021 15:54,61F,58F,90%,S,12mph,0mph,29.48in,0.0in,Fair
3/28/2021 16:54,63F,58F,84%,S,10mph,0mph,29.44in,0.0in,Fair
3/28/2021 17:54,65F,59F,81%,S,9mph,0mph,29.44in,0.0in,N/A
3/28/2021 18:54,62F,57F,84%,S,9mph,0mph,29.42in,0.0in,Partly Cloudy
3/28/2021 19:54,60F,55F,83%,S,9mph,0mph,29.42in,0.0in,Cloudy
3/28/2021 20:17,58F,54F,87%,NW,20mph,32mph,29.48in,0.0in,Light Rain
3/28/2021 20:54,57F,54F,89%,NW,16mph,25mph,29.51in,0.0in,Light Rain
3/28/2021 21:54,56F,53F,90%,W,13mph,0mph,29.57in,0.0in,Rain
3/28/2021 22:54,55F,50F,83%,W,9mph,21mph,29.57in,0.0in,Light Rain
3/28/2021 23:54,55F,43F,64%,W,22mph,31mph,29.61in,0.0in,Cloudy / Windy
3/29/2021 0:54,52F,36F,54%,WNW,24mph,33mph,29.62in,0.0in,Cloudy / Windy
3/29/2021 1:54,50F,33F,52%,W,18mph,29mph,29.69in,0.0in,Fair
3/29/2021 2:54,48F,32F,54%,WNW,25mph,37mph,29.72in,0.0in,Mostly Cloudy / Windy
3/29/2021 3:54,47F,33F,59%,WNW,17mph,30mph,29.74in,0.0in,Cloudy
3/29/2021 4:54,47F,32F,56%,W,16mph,30mph,29.78in,0.0in,Mostly Cloudy
3/29/2021 5:54,46F,31F,56%,WNW,22mph,31mph,29.81in,0.0in,Partly Cloudy / Windy
3/29/2021 6:54,45F,31F,58%,WNW,15mph,35mph,29.84in,0.0in,Fair
3/29/2021 7:54,46F,28F,50%,WNW,32mph,43mph,29.88in,0.0in,Fair / Windy
3/29/2021 8:54,48F,28F,46%,WNW,28mph,47mph,29.92in,0.0in,Fair / Windy
3/29/2021 9:54,49F,28F,44%,WNW,26mph,40mph,29.97in,0.0in,Fair / Windy
3/29/2021 10:54,50F,28F,43%,WNW,25mph,40mph,30.00in,0.0in,Fair / Windy
3/29/2021 11:54,51F,26F,38%,WNW,25mph,39mph,30.02in,0.0in,Fair / Windy
3/29/2021 12:54,53F,27F,37%,WNW,23mph,33mph,30.02in,0.0in,Fair / Windy
3/29/2021 13:54,55F,27F,34%,WNW,21mph,35mph,30.04in,0.0in,Fair / Windy
3/29/2021 14:54,54F,26F,34%,WNW,20mph,29mph,30.04in,0.0in,Fair
3/29/2021 15:54,56F,27F,33%,WNW,21mph,30mph,30.05in,0.0in,Fair / Windy
3/29/2021 16:54,55F,26F,33%,NW,16mph,30mph,30.06in,0.0in,Fair
3/29/2021 17:54,55F,26F,33%,NW,18mph,24mph,30.10in,0.0in,Fair
3/29/2021 18:54,53F,26F,35%,WNW,12mph,0mph,30.11in,0.0in,Fair
3/29/2021 19:54,48F,27F,44%,WNW,7mph,0mph,30.13in,0.0in,Fair
3/29/2021 20:54,48F,27F,44%,WSW,5mph,0mph,30.18in,0.0in,Fair
3/29/2021 21:54,40F,29F,65%,WNW,5mph,0mph,30.19in,0.0in,Fair
3/29/2021 22:54,38F,28F,68%,CALM,0mph,0mph,30.22in,0.0in,Fair
3/29/2021 23:54,37F,28F,70%,CALM,0mph,0mph,30.24in,0.0in,Fair
3/30/2021 0:54,37F,28F,70%,CALM,0mph,0mph,30.25in,0.0in,Fair
3/30/2021 1:54,36F,29F,76%,CALM,0mph,0mph,30.25in,0.0in,Fair
3/30/2021 2:54,34F,28F,79%,CALM,0mph,0mph,30.24in,0.0in,Fair
3/30/2021 3:54,32F,27F,82%,CALM,0mph,0mph,30.26in,0.0in,Fair
3/30/2021 4:54,32F,27F,82%,CALM,0mph,0mph,30.27in,0.0in,Fair
3/30/2021 5:54,32F,27F,82%,CALM,0mph,0mph,30.29in,0.0in,Fair
3/30/2021 6:54,30F,27F,88%,CALM,0mph,0mph,30.31in,0.0in,Fair
3/30/2021 7:54,37F,33F,86%,CALM,0mph,0mph,30.33in,0.0in,Fair
3/30/2021 8:54,50F,37F,61%,S,7mph,0mph,30.34in,0.0in,Fair
3/30/2021 9:54,55F,33F,43%,SSW,9mph,0mph,30.35in,0.0in,Fair
3/30/2021 10:54,57F,31F,37%,S,14mph,23mph,30.35in,0.0in,Fair
3/30/2021 11:54,57F,30F,36%,S,14mph,23mph,30.34in,0.0in,Fair
3/30/2021 12:54,58F,31F,36%,S,13mph,21mph,30.33in,0.0in,Fair
3/30/2021 13:54,57F,34F,42%,SSE,15mph,25mph,30.32in,0.0in,Fair
3/30/2021 14:54,57F,35F,44%,S,14mph,21mph,30.29in,0.0in,Fair
3/30/2021 15:54,58F,35F,42%,S,12mph,23mph,30.27in,0.0in,Fair
3/30/2021 16:54,56F,37F,49%,S,13mph,22mph,30.25in,0.0in,Fair
3/30/2021 17:54,54F,39F,57%,S,10mph,22mph,30.24in,0.0in,N/A
3/30/2021 18:54,52F,41F,66%,S,15mph,26mph,30.24in,0.0in,Fair
3/30/2021 19:54,50F,44F,80%,SSE,9mph,0mph,30.24in,0.0in,Fair
3/30/2021 20:54,51F,46F,83%,S,9mph,0mph,30.24in,0.0in,Fair
3/30/2021 21:54,51F,47F,86%,S,10mph,17mph,30.22in,0.0in,Fair
3/30/2021 22:54,51F,49F,92%,S,13mph,22mph,30.21in,0.0in,Fair
3/30/2021 23:54,52F,49F,89%,S,13mph,0mph,30.19in,0.0in,Fair
3/31/2021 0:54,53F,49F,86%,S,10mph,0mph,30.19in,0.0in,Fair
3/31/2021 1:54,53F,49F,86%,S,10mph,0mph,30.17in,0.0in,Fair
3/31/2021 2:54,52F,48F,86%,SSW,10mph,0mph,30.14in,0.0in,Fair
3/31/2021 3:54,52F,48F,86%,S,8mph,0mph,30.12in,0.0in,Fair
3/31/2021 4:54,53F,48F,83%,S,9mph,0mph,30.11in,0.0in,Fair
3/31/2021 5:54,53F,48F,83%,S,9mph,20mph,30.11in,0.0in,Cloudy
3/31/2021 6:54,54F,49F,83%,S,12mph,0mph,30.11in,0.0in,Cloudy
3/31/2021 7:54,55F,50F,83%,S,12mph,22mph,30.10in,0.0in,Cloudy
3/31/2021 8:54,56F,51F,84%,S,10mph,0mph,30.09in,0.0in,Cloudy
3/31/2021 9:54,58F,51F,78%,S,10mph,20mph,30.08in,0.0in,Cloudy
3/31/2021 10:54,59F,51F,75%,S,13mph,23mph,30.05in,0.0in,Cloudy
3/31/2021 11:54,61F,51F,70%,S,13mph,21mph,30.03in,0.0in,Cloudy
3/31/2021 12:54,62F,52F,70%,S,13mph,20mph,30.01in,0.0in,Mostly Cloudy
3/31/2021 13:54,64F,54F,70%,S,18mph,28mph,29.98in,0.0in,Mostly Cloudy
3/31/2021 14:54,64F,55F,72%,SSE,15mph,24mph,29.94in,0.0in,Cloudy
3/31/2021 15:54,61F,56F,83%,S,14mph,0mph,29.91in,0.0in,Cloudy
3/31/2021 16:54,58F,55F,90%,S,8mph,0mph,29.88in,0.0in,Light Rain
3/31/2021 17:54,57F,56F,96%,S,7mph,0mph,29.87in,0.0in,Light Rain
3/31/2021 18:36,57F,56F,96%,S,7mph,0mph,29.85in,0.0in,Rain
3/31/2021 18:54,57F,56F,96%,SSE,6mph,0mph,29.84in,0.1in,Light Rain
3/31/2021 19:28,56F,56F,100%,S,6mph,0mph,29.83in,0.1in,Heavy Rain
3/31/2021 19:40,57F,56F,96%,W,3mph,18mph,29.84in,0.2in,Heavy Rain
3/31/2021 19:48,57F,57F,100%,CALM,0mph,0mph,29.83in,0.3in,Heavy Rain
3/31/2021 19:54,57F,57F,100%,S,5mph,0mph,29.83in,0.4in,Heavy Rain
3/31/2021 20:00,57F,57F,100%,SSW,5mph,0mph,29.83in,0.0in,Heavy Rain
3/31/2021 20:09,57F,56F,96%,SSW,5mph,0mph,29.83in,0.1in,Heavy Rain
3/31/2021 20:25,57F,57F,100%,S,3mph,0mph,29.82in,0.3in,Heavy Rain
3/31/2021 20:32,57F,57F,100%,CALM,0mph,0mph,29.82in,0.3in,Rain
3/31/2021 20:40,57F,57F,100%,ESE,6mph,0mph,29.81in,0.3in,Rain
3/31/2021 20:54,57F,57F,100%,SE,5mph,0mph,29.81in,0.4in,Heavy Rain
3/31/2021 21:54,57F,57F,100%,ESE,6mph,0mph,29.76in,0.2in,Light Rain
3/31/2021 22:54,57F,56F,96%,NNW,5mph,0mph,29.75in,0.1in,Light Rain
3/31/2021 23:13,57F,57F,100%,CALM,0mph,0mph,29.75in,0.0in,Rain
3/31/2021 23:31,57F,57F,100%,WNW,3mph,0mph,29.74in,0.1in,Light Rain
3/31/2021 23:54,57F,56F,96%,NNW,5mph,0mph,29.71in,0.1in,Cloudy
4/1/2021 0:54,57F,57F,100%,WNW,7mph,0mph,29.68in,0.0in,N/A
4/1/2021 1:17,57F,57F,100%,W,6mph,0mph,29.67in,0.0in,Cloudy
4/1/2021 1:23,57F,57F,100%,W,6mph,0mph,29.67in,0.0in,Cloudy
4/1/2021 1:37,57F,57F,100%,W,6mph,0mph,29.65in,0.0in,Cloudy
4/1/2021 1:54,57F,57F,100%,W,7mph,0mph,29.64in,0.0in,Cloudy
4/1/2021 2:06,57F,57F,100%,W,7mph,0mph,29.64in,0.0in,Cloudy
4/1/2021 2:26,58F,57F,97%,W,7mph,0mph,29.64in,0.0in,Cloudy
4/1/2021 2:54,58F,57F,97%,W,7mph,0mph,29.63in,0.0in,Light Rain
4/1/2021 3:02,58F,57F,97%,W,8mph,0mph,29.64in,0.0in,Light Rain
4/1/2021 3:19,58F,57F,97%,W,8mph,0mph,29.63in,0.0in,Cloudy
4/1/2021 3:28,57F,57F,100%,,0mph,0mph,29.63in,0.0in,Cloudy
4/1/2021 3:32,52F,51F,97%,NNW,31mph,40mph,29.64in,0.0in,Light Rain / Windy
4/1/2021 3:39,51F,49F,92%,NNW,22mph,40mph,29.65in,0.0in,Light Rain / Windy
4/1/2021 3:54,50F,48F,93%,NNW,21mph,36mph,29.65in,0.0in,Cloudy / Windy
4/1/2021 4:36,49F,47F,93%,NW,17mph,0mph,29.67in,0.0in,Cloudy
4/1/2021 4:43,48F,47F,96%,NW,21mph,29mph,29.68in,0.0in,Light Rain / Windy
4/1/2021 4:54,48F,45F,89%,NW,20mph,31mph,29.68in,0.0in,Cloudy
4/1/2021 5:08,47F,45F,93%,NW,17mph,0mph,29.69in,0.0in,Cloudy
4/1/2021 5:35,47F,43F,86%,NW,21mph,31mph,29.70in,0.0in,Cloudy / Windy
4/1/2021 5:54,45F,42F,90%,NW,23mph,33mph,29.71in,0.0in,Cloudy / Windy
4/1/2021 6:54,44F,41F,89%,NNW,20mph,28mph,29.73in,0.0in,Cloudy
4/1/2021 7:54,43F,40F,89%,NW,16mph,0mph,29.78in,0.0in,Light Rain
4/1/2021 8:54,43F,41F,93%,NNW,13mph,0mph,29.76in,0.0in,Cloudy
4/1/2021 9:29,44F,41F,89%,NW,16mph,0mph,29.77in,0.0in,Cloudy
4/1/2021 9:49,45F,39F,81%,NW,14mph,0mph,29.79in,0.0in,Cloudy
4/1/2021 9:54,44F,40F,85%,NNW,16mph,0mph,29.78in,0.0in,Cloudy
4/1/2021 10:54,43F,39F,86%,NW,18mph,26mph,29.79in,0.0in,Cloudy
4/1/2021 11:54,43F,36F,76%,NW,23mph,29mph,29.80in,0.0in,Cloudy / Windy
4/1/2021 12:10,44F,36F,73%,NW,17mph,30mph,29.81in,0.0in,Cloudy
4/1/2021 12:54,47F,35F,63%,NNW,18mph,0mph,29.80in,0.0in,Partly Cloudy
4/1/2021 13:54,50F,31F,48%,NNW,22mph,33mph,29.80in,0.0in,Fair / Windy
4/1/2021 14:54,51F,29F,43%,NW,21mph,31mph,29.80in,0.0in,Fair / Windy
4/1/2021 15:54,52F,28F,40%,WNW,28mph,40mph,29.81in,0.0in,Fair / Windy
4/1/2021 16:54,49F,26F,41%,NW,20mph,32mph,29.83in,0.0in,Partly Cloudy
4/1/2021 17:54,48F,25F,41%,NNW,23mph,35mph,29.85in,0.0in,Mostly Cloudy / Windy
4/1/2021 18:54,45F,24F,44%,NNW,17mph,28mph,29.88in,0.0in,Fair
4/1/2021 19:54,42F,21F,43%,NNW,13mph,22mph,29.92in,0.0in,Fair
4/1/2021 20:54,41F,21F,45%,NW,9mph,0mph,29.94in,0.0in,Fair
4/1/2021 21:54,42F,22F,45%,NW,13mph,0mph,29.97in,0.0in,Cloudy
4/1/2021 22:54,41F,21F,45%,NW,14mph,25mph,29.97in,0.0in,Cloudy
4/1/2021 23:54,39F,20F,46%,NNW,13mph,0mph,29.98in,0.0in,Fair
4/2/2021 0:54,37F,20F,50%,WNW,16mph,0mph,29.99in,0.0in,Mostly Cloudy
4/2/2021 1:54,35F,20F,54%,WNW,12mph,0mph,30.00in,0.0in,Fair
4/2/2021 2:54,33F,21F,61%,NW,9mph,0mph,30.00in,0.0in,Fair
4/2/2021 3:54,33F,20F,59%,NNW,17mph,0mph,30.01in,0.0in,Fair
4/2/2021 4:54,32F,20F,61%,NW,12mph,0mph,30.03in,0.0in,Fair
4/2/2021 5:54,30F,21F,69%,NW,9mph,0mph,30.06in,0.0in,Fair
4/2/2021 6:54,31F,17F,57%,NW,17mph,25mph,30.09in,0.0in,Fair
4/2/2021 7:54,32F,16F,52%,NW,22mph,31mph,30.12in,0.0in,Fair / Windy
4/2/2021 8:54,33F,11F,40%,N,21mph,33mph,30.13in,0.0in,Fair / Windy
4/2/2021 9:54,34F,9F,35%,N,21mph,32mph,30.13in,0.0in,Fair / Windy
4/2/2021 10:54,36F,11F,36%,NNW,24mph,30mph,30.14in,0.0in,Fair / Windy
4/2/2021 11:54,35F,12F,39%,NNW,18mph,24mph,30.14in,0.0in,Cloudy
4/2/2021 12:54,35F,11F,37%,NNW,17mph,24mph,30.14in,0.0in,Cloudy
4/2/2021 13:54,38F,14F,38%,NW,15mph,29mph,30.14in,0.0in,Cloudy
4/2/2021 14:54,40F,15F,36%,NW,14mph,0mph,30.13in,0.0in,Cloudy
4/2/2021 15:54,40F,14F,35%,NNW,16mph,0mph,30.10in,0.0in,Mostly Cloudy
4/2/2021 16:54,43F,13F,30%,NNW,8mph,17mph,30.10in,0.0in,Mostly Cloudy
4/2/2021 17:54,42F,11F,28%,NNW,10mph,0mph,30.11in,0.0in,N/A
4/2/2021 18:54,41F,8F,26%,NNW,12mph,0mph,30.13in,0.0in,Fair
4/2/2021 19:54,37F,9F,31%,NNW,8mph,0mph,30.16in,0.0in,Fair
4/2/2021 20:54,35F,10F,35%,NNW,8mph,0mph,30.19in,0.0in,Fair
4/2/2021 21:54,32F,13F,45%,NW,6mph,0mph,30.21in,0.0in,Fair
4/2/2021 22:54,32F,12F,44%,NNW,6mph,0mph,30.23in,0.0in,Fair
4/2/2021 23:54,30F,13F,49%,NNW,5mph,0mph,30.24in,0.0in,Fair
4/3/2021 0:54,29F,13F,51%,NW,8mph,0mph,30.25in,0.0in,N/A
4/3/2021 1:54,29F,11F,47%,NNW,7mph,0mph,30.26in,0.0in,Fair
4/3/2021 2:54,27F,12F,53%,WNW,7mph,0mph,30.25in,0.0in,Fair
4/3/2021 3:54,27F,12F,53%,WNW,7mph,0mph,30.25in,0.0in,Fair
4/3/2021 4:54,25F,13F,60%,W,5mph,0mph,30.28in,0.0in,Fair
4/3/2021 5:54,25F,13F,60%,WNW,8mph,0mph,30.29in,0.0in,Fair
4/3/2021 6:54,25F,14F,63%,WNW,5mph,0mph,30.31in,0.0in,Fair
4/3/2021 7:54,32F,15F,50%,NW,7mph,0mph,30.33in,0.0in,Fair
